State,County,Value,Gender,Race/Ethnicity,Lat,Lng,Fast Food Count
NJ,Atlantic County,380.5,Overall,Overall,39.482278,-74.694672,20
GA,Terrell County,380.5,Overall,Overall,31.775442,-84.434295,20
LA,Orleans Parish,380.4,Overall,Overall,30.036876,-89.912529,20
MS,Madison County,380.3,Overall,Overall,32.640107,-90.026548,20
IN,Crawford County,380.3,Overall,Overall,38.286502,-86.456233,20
KY,Breckinridge County,380.3,Overall,Overall,37.77624,-86.438309,20
LA,West Baton Rouge Parish,380.2,Overall,Overall,30.465778,-91.309163,20
IA,Van Buren County,380.1,Overall,Overall,40.752615,-91.95319,15
OH,Crawford County,380.0,Overall,Overall,40.848923,-82.914708,20
IL,Hamilton County,380.0,Overall,Overall,38.083768,-88.54291,20
PA,Perry County,379.9,Overall,Overall,40.404281,-77.253955,20
TN,Grainger County,379.8,Overall,Overall,36.274245,-83.511853,20
GA,Grady County,379.8,Overall,Overall,30.876608,-84.227204,20
PA,Forest County,379.8,Overall,Overall,41.514263,-79.240153,6
IL,Kankakee County,379.8,Overall,Overall,41.142166,-87.864906,20
IL,Iroquois County,379.7,Overall,Overall,40.75037,-87.829163,18
KY,Graves County,379.7,Overall,Overall,36.723134,-88.654955,20
IA,Lucas County,379.6,Overall,Overall,41.030249,-93.330831,20
IN,Clinton County,379.6,Overall,Overall,40.309754,-86.477257,7
NM,Quay County,379.5,Overall,Overall,35.108007,-103.536882,20
AR,Van Buren County,379.2,Overall,Overall,35.586068,-92.507731,10
MO,Hickory County,379.2,Overall,Overall,37.942389,-93.322515,14
MO,Missouri,379.2,Overall,Overall,38.3641,-92.4798,20
OH,Meigs County,379.1,Overall,Overall,39.079712,-82.027799,20
TX,Coke County,379.1,Overall,Overall,31.89263,-100.527805,2
WI,Jackson County,379.1,Overall,Overall,44.319759,-90.797416,20
NY,St. Lawrence County,379.1,Overall,Overall,44.486529,-75.071728,20
AK,Nome,378.8,Overall,Overall,64.90346,-163.947945,0
MI,Baraga County,378.8,Overall,Overall,46.66293,-88.361768,10
TX,Foard County,378.6,Overall,Overall,33.973911,-99.781641,20
SC,Horry County,378.6,Overall,Overall,33.923785,-78.998188,20
FL,Bay County,378.6,Overall,Overall,30.290363,-85.609591,4
VA,Portsmouth City,378.3,Overall,Overall,36.842276,-76.362364,20
IA,Taylor County,378.3,Overall,Overall,40.740686,-94.707012,17
OH,Coshocton County,378.2,Overall,Overall,40.295944,-81.913011,20
VA,Richmond City,378.2,Overall,Overall,37.532705,-77.478448,20
KY,Christian County,378.1,Overall,Overall,36.900838,-87.496539,20
IL,Rock Island County,378.1,Overall,Overall,41.472904,-90.565563,20
OH,Holmes County,378.1,Overall,Overall,40.560467,-81.923643,20
IL,Madison County,377.9,Overall,Overall,38.831539,-89.910487,20
IN,Orange County,377.9,Overall,Overall,38.53652,-86.502898,20
MO,Daviess County,377.8,Overall,Overall,39.960897,-93.994356,20
VA,Campbell County,377.8,Overall,Overall,37.205759,-79.097721,20
FL,Calhoun County,377.7,Overall,Overall,30.410425,-85.19503,8
IL,Greene County,377.7,Overall,Overall,39.356662,-90.392961,8
MO,Gentry County,377.7,Overall,Overall,40.21526,-94.420407,8
OH,Darke County,377.6,Overall,Overall,40.132747,-84.610763,20
GA,Putnam County,377.6,Overall,Overall,33.320735,-83.368776,20
MD,Cecil County,377.6,Overall,Overall,39.584497,-75.941757,20
NJ,Salem County,377.5,Overall,Overall,39.583694,-75.351583,20
AK,Wade Hampton,377.4,Overall,Overall,62.159714,-163.349484,0
OH,Seneca County,377.4,Overall,Overall,41.119125,-83.125411,20
ND,Pierce County,377.3,Overall,Overall,48.250685,-99.976367,7
WV,Berkeley County,377.3,Overall,Overall,39.464212,-78.027592,20
KS,Woodson County,377.3,Overall,Overall,37.883937,-95.736932,18
OH,Hocking County,377.2,Overall,Overall,39.491935,-82.473647,20
NY,Nassau County,377.2,Overall,Overall,40.75237,-73.59394,20
OK,Payne County,377.2,Overall,Overall,36.084032,-96.97673,20
KS,Miami County,376.8,Overall,Overall,38.56415,-94.838151,20
IL,Jasper County,376.7,Overall,Overall,39.015763,-88.160198,20
NC,Camden County,376.6,Overall,Overall,36.402378,-76.238141,20
PA,Carbon County,376.6,Overall,Overall,40.916756,-75.712144,20
KY,Anderson County,376.6,Overall,Overall,38.001372,-85.00674,20
TX,Panola County,376.5,Overall,Overall,32.160728,-94.303631,20
SD,Shannon County,376.4,Overall,Overall,43.332396,-102.555873,4
AR,Cleburne County,376.3,Overall,Overall,35.539172,-92.022311,20
WI,Sawyer County,376.3,Overall,Overall,45.880691,-91.14557,12
WI,Marinette County,376.3,Overall,Overall,45.384132,-88.029306,20
KY,Bourbon County,376.1,Overall,Overall,38.203612,-84.227473,20
NY,Delaware County,375.9,Overall,Overall,42.200421,-74.964776,20
OH,Auglaize County,375.7,Overall,Overall,40.560275,-84.214085,20
MS,Prentiss County,375.6,Overall,Overall,34.624976,-88.508589,20
GA,Douglas County,375.6,Overall,Overall,33.703456,-84.76449,20
OH,Tuscarawas County,375.6,Overall,Overall,40.437581,-81.468318,20
TX,Dawson County,375.6,Overall,Overall,32.739263,-101.945821,13
IN,Knox County,375.4,Overall,Overall,38.692354,-87.423472,20
IL,Livingston County,375.2,Overall,Overall,40.896084,-88.564139,20
MS,Pike County,375.2,Overall,Overall,31.181779,-90.401481,20
WV,Grant County,375.1,Overall,Overall,39.104756,-79.197757,14
SC,Spartanburg County,375.0,Overall,Overall,34.929594,-81.985351,20
MI,Missaukee County,375.0,Overall,Overall,44.341794,-85.093817,20
SC,Pickens County,375.0,Overall,Overall,34.883951,-82.724848,20
TN,Jefferson County,374.9,Overall,Overall,36.051422,-83.44208,20
OH,Henry County,374.9,Overall,Overall,41.331133,-84.059197,20
UT,Sevier County,374.8,Overall,Overall,38.744853,-111.80299,20
FL,Gulf County,374.8,Overall,Overall,29.95778,-85.220294,8
VA,Staunton City,374.8,Overall,Overall,38.151541,-79.072976,20
GA,Johnson County,374.8,Overall,Overall,32.700547,-82.659709,20
TX,Runnels County,374.6,Overall,Overall,31.834649,-99.975376,6
KS,Neosho County,374.5,Overall,Overall,37.55681,-95.303771,16
MI,Gogebic County,374.4,Overall,Overall,46.412,-89.686459,17
TN,Anderson County,374.4,Overall,Overall,36.119553,-84.19825,20
NY,Schenectady County,374.4,Overall,Overall,42.81625,-74.059796,20
VA,Henry County,374.3,Overall,Overall,36.684127,-79.872436,20
TX,Cochran County,374.3,Overall,Overall,33.601838,-102.818093,20
OK,Canadian County,374.3,Overall,Overall,35.544441,-97.980134,20
NC,Scotland County,374.3,Overall,Overall,34.834413,-79.477433,1
TX,Hemphill County,374.2,Overall,Overall,35.839372,-100.269797,4
MI,Iron County,374.2,Overall,Overall,46.211976,-88.525301,13
GA,Seminole County,374.1,Overall,Overall,30.93722,-84.867282,20
MS,Washington County,374.1,Overall,Overall,33.292216,-90.944472,20
IL,Warren County,374.1,Overall,Overall,40.850639,-90.62155,20
MT,Sanders County,374.0,Overall,Overall,47.666582,-115.135376,9
KS,Norton County,373.9,Overall,Overall,39.781034,-99.903406,8
MI,Monroe County,373.7,Overall,Overall,41.92557,-83.536901,16
LA,Iberville Parish,373.7,Overall,Overall,30.264646,-91.340708,20
IL,Henderson County,373.7,Overall,Overall,40.822126,-90.93078,20
TX,Wilbarger County,373.7,Overall,Overall,34.078681,-99.241511,20
TX,Archer County,373.6,Overall,Overall,33.617932,-98.683651,20
WV,Fayette County,373.6,Overall,Overall,38.030529,-81.082527,20
AR,Pulaski County,373.3,Overall,Overall,34.774054,-92.306339,20
MO,Livingston County,373.3,Overall,Overall,39.779267,-93.556623,17
IN,Decatur County,373.2,Overall,Overall,39.301706,-85.514495,20
GA,Camden County,373.1,Overall,Overall,30.931133,-81.680704,20
MO,Clinton County,373.1,Overall,Overall,39.597095,-94.41628,20
MO,Lincoln County,373.0,Overall,Overall,39.057604,-90.966138,20
MO,Mercer County,373.0,Overall,Overall,40.423078,-93.573802,9
NM,Chaves County,373.0,Overall,Overall,33.366087,-104.454437,20
WV,West Virginia,372.9,Overall,Overall,38.6411,-80.6147,13
KS,Labette County,372.7,Overall,Overall,37.192003,-95.297025,19
TN,Davidson County,372.7,Overall,Overall,36.168577,-86.777413,20
MI,Van Buren County,372.6,Overall,Overall,42.254591,-86.024912,20
GA,Calhoun County,372.5,Overall,Overall,31.527446,-84.620698,12
TX,McCulloch County,372.5,Overall,Overall,31.200207,-99.34505,9
TX,Atascosa County,372.4,Overall,Overall,28.888644,-98.530393,17
AL,Houston County,372.4,Overall,Overall,31.163114,-85.295081,20
MO,Perry County,372.3,Overall,Overall,37.708668,-89.834342,18
CA,Shasta County,372.3,Overall,Overall,40.758306,-122.03692,20
IL,Clinton County,372.3,Overall,Overall,38.606211,-89.426899,20
TN,Hamblen County,372.1,Overall,Overall,36.221074,-83.265713,20
ND,Grant County,372.1,Overall,Overall,46.359135,-101.645524,0
IN,Huntington County,371.8,Overall,Overall,40.839969,-85.493692,20
MO,Franklin County,371.8,Overall,Overall,38.412142,-91.081925,20
PA,Beaver County,371.8,Overall,Overall,40.683683,-80.35077,20
IL,Lee County,371.8,Overall,Overall,41.748543,-89.303206,20
TX,Lubbock County,371.7,Overall,Overall,33.613697,-101.820878,20
IA,Jackson County,371.7,Overall,Overall,42.174174,-90.575472,14
TX,Limestone County,371.6,Overall,Overall,31.55385,-96.581945,20
IL,Macoupin County,371.5,Overall,Overall,39.261463,-89.927643,20
NV,Elko County,371.5,Overall,Overall,41.141793,-115.347538,13
IN,Fayette County,371.3,Overall,Overall,39.633209,-85.185844,20
KY,Edmonson County,371.3,Overall,Overall,37.2114,-86.245141,20
NC,Rockingham County,371.1,Overall,Overall,36.396136,-79.769302,20
GA,Newton County,371.0,Overall,Overall,33.559153,-83.850388,20
VA,Caroline County,370.9,Overall,Overall,38.026676,-77.35217,20
TX,Bee County,370.9,Overall,Overall,28.411146,-97.743253,20
KY,Mercer County,370.9,Overall,Overall,37.80967,-84.884799,20
TN,Montgomery County,370.8,Overall,Overall,36.504566,-87.381014,20
KY,Meade County,370.7,Overall,Overall,37.969515,-86.226069,20
AZ,La Paz County,370.7,Overall,Overall,33.734098,-113.976886,16
GA,Worth County,370.6,Overall,Overall,31.549744,-83.84832,20
AL,Lee County,370.6,Overall,Overall,32.605632,-85.354778,20
CA,Lassen County,370.6,Overall,Overall,40.669961,-120.589843,20
GA,Decatur County,370.5,Overall,Overall,30.881035,-84.574493,20
WI,Florence County,370.5,Overall,Overall,45.850824,-88.390635,20
IL,Clay County,370.5,Overall,Overall,38.758401,-88.495012,9
IL,White County,370.4,Overall,Overall,38.093005,-88.184189,17
IL,Marshall County,370.3,Overall,Overall,41.03513,-89.35317,7
TX,Terry County,370.3,Overall,Overall,33.170742,-102.331846,20
TX,Harrison County,370.1,Overall,Overall,32.546804,-94.369614,20
GA,Stewart County,370.0,Overall,Overall,32.075183,-84.834557,7
TX,Yoakum County,370.0,Overall,Overall,33.165632,-102.816631,20
PA,Mercer County,369.9,Overall,Overall,41.303022,-80.261459,20
VA,Page County,369.9,Overall,Overall,38.619214,-78.484469,20
FL,Baker County,369.9,Overall,Overall,30.330308,-82.28286,20
MI,Chippewa County,369.6,Overall,Overall,46.303047,-84.621106,20
GA,Heard County,369.5,Overall,Overall,33.295723,-85.122579,20
NC,Cumberland County,369.1,Overall,Overall,35.044653,-78.8294,20
CA,Tulare County,369.0,Overall,Overall,36.220455,-118.792225,20
GA,Bartow County,369.0,Overall,Overall,34.238748,-84.837627,20
NV,Washoe County,368.9,Overall,Overall,40.660034,-119.655927,1
WV,Marshall County,368.8,Overall,Overall,39.86108,-80.664753,13
TX,Hamilton County,368.8,Overall,Overall,31.709702,-98.105626,20
TX,Baylor County,368.7,Overall,Overall,33.615467,-99.209649,9
MI,Ingham County,368.7,Overall,Overall,42.601516,-84.378101,20
IL,Scott County,368.6,Overall,Overall,39.647731,-90.478981,20
NE,Rock County,368.6,Overall,Overall,42.415139,-99.451771,5
MO,Ralls County,368.5,Overall,Overall,39.528601,-91.528562,20
GA,Dooly County,368.5,Overall,Overall,32.157713,-83.794125,20
NC,Lincoln County,368.4,Overall,Overall,35.481319,-81.218686,20
SC,Newberry County,368.3,Overall,Overall,34.282826,-81.595905,20
TX,Lynn County,368.3,Overall,Overall,33.172235,-101.817157,5
NC,Johnston County,367.9,Overall,Overall,35.514295,-78.365444,20
VA,Buckingham County,367.9,Overall,Overall,37.575884,-78.531577,20
FL,Gadsden County,367.9,Overall,Overall,30.58664,-84.614526,19
PA,Dauphin County,367.7,Overall,Overall,40.421145,-76.776689,20
MI,Calhoun County,367.7,Overall,Overall,42.249973,-85.011817,20
MD,Dorchester County,367.6,Overall,Overall,38.487904,-75.992362,20
IL,Mercer County,367.6,Overall,Overall,41.207532,-90.745864,20
TX,Deaf Smith County,367.3,Overall,Overall,34.964992,-102.595958,16
WV,Pleasants County,367.1,Overall,Overall,39.369539,-81.166213,20
IN,Johnson County,367.0,Overall,Overall,39.484711,-86.112089,20
TX,Crosby County,367.0,Overall,Overall,33.612984,-101.303773,3
GA,Catoosa County,366.9,Overall,Overall,34.903968,-85.131447,20
MS,Marshall County,366.9,Overall,Overall,34.769651,-89.496794,20
NY,Columbia County,366.8,Overall,Overall,42.246954,-73.630121,20
TX,Chambers County,366.7,Overall,Overall,29.745536,-94.609789,20
IN,Daviess County,366.6,Overall,Overall,38.702897,-87.08142,19
LA,St. Charles Parish,366.6,Overall,Overall,29.889322,-90.346523,20
MI,Oceana County,366.5,Overall,Overall,43.642907,-86.265665,20
KY,Elliott County,366.4,Overall,Overall,38.123504,-83.09897,20
WV,Tyler County,366.4,Overall,Overall,39.464501,-80.884757,17
KS,Allen County,366.3,Overall,Overall,37.882138,-95.29714,14
ID,Power County,366.3,Overall,Overall,42.689391,-112.831678,20
TX,Lamb County,366.3,Overall,Overall,34.071557,-102.347073,6
IN,Putnam County,366.3,Overall,Overall,39.664045,-86.854636,20
TX,Medina County,366.2,Overall,Overall,29.357539,-99.11094,20
MO,Osage County,366.2,Overall,Overall,38.459861,-91.86713,20
GA,McDuffie County,366.2,Overall,Overall,33.484846,-82.479361,20
VA,Salem City,365.9,Overall,Overall,37.291216,-80.059918,20
TX,Gaines County,365.9,Overall,Overall,32.735901,-102.629158,17
NC,Washington County,365.9,Overall,Overall,35.826274,-76.582676,17
KS,Morton County,365.9,Overall,Overall,37.190845,-101.798417,5
NC,Martin County,365.8,Overall,Overall,35.836197,-77.108474,20
NM,Roosevelt County,365.8,Overall,Overall,34.019744,-103.465419,9
TX,Dickens County,365.7,Overall,Overall,33.613871,-100.782481,2
TX,Hockley County,365.7,Overall,Overall,33.611216,-102.338,17
OH,Athens County,365.7,Overall,Overall,39.330731,-82.041242,20
NV,Humboldt County,365.6,Overall,Overall,41.40397,-118.100835,16
TX,Hale County,365.6,Overall,Overall,34.07355,-101.824583,0
OH,Ohio,365.5,Overall,Overall,40.2882,-82.7866,20
IL,Bond County,365.5,Overall,Overall,38.886558,-89.441873,20
NY,Broome County,365.4,Overall,Overall,42.160002,-75.819405,20
GA,Pickens County,365.3,Overall,Overall,34.463384,-84.464258,20
VA,Galax City,365.2,Overall,Overall,36.656635,-80.918522,20
NC,Lenoir County,365.1,Overall,Overall,35.233094,-77.646009,20
PA,Crawford County,365.0,Overall,Overall,41.687276,-80.113335,20
LA,Lafourche Parish,364.9,Overall,Overall,29.582706,-90.429927,20
IN,Newton County,364.8,Overall,Overall,40.962498,-87.400969,18
IN,Bartholomew County,364.8,Overall,Overall,39.202131,-85.910214,20
IA,Cass County,364.8,Overall,Overall,41.333564,-94.935857,20
NY,Greene County,364.7,Overall,Overall,42.274896,-74.121436,20
NJ,Gloucester County,364.7,Overall,Overall,39.714243,-75.149021,20
PA,Tioga County,364.6,Overall,Overall,41.774252,-77.258538,17
KY,Trigg County,364.6,Overall,Overall,36.814756,-87.880789,20
OH,Richland County,364.6,Overall,Overall,40.776146,-82.532488,20
NY,Steuben County,364.6,Overall,Overall,42.272627,-77.382599,20
TX,Randall County,364.6,Overall,Overall,34.965684,-101.897576,9
LA,West Feliciana Parish,364.4,Overall,Overall,30.884463,-91.417214,20
IL,Bureau County,364.2,Overall,Overall,41.407366,-89.535295,20
TX,Floyd County,364.0,Overall,Overall,34.072796,-101.305009,4
VA,Botetourt County,363.9,Overall,Overall,37.556184,-79.813426,20
PA,Sullivan County,363.7,Overall,Overall,41.449372,-76.514345,20
GA,Dougherty County,363.7,Overall,Overall,31.534644,-84.20708,20
VA,Washington County,363.7,Overall,Overall,36.723962,-81.95628,8
OH,Wyandot County,363.5,Overall,Overall,40.838085,-83.298729,20
VA,Suffolk City,363.5,Overall,Overall,36.694654,-76.646275,20
NC,Gaston County,363.4,Overall,Overall,35.292548,-81.177848,20
FL,Escambia County,363.1,Overall,Overall,30.700541,-87.3627,20
OH,Miami County,363.1,Overall,Overall,40.047853,-84.222815,20
ND,Bowman County,362.9,Overall,Overall,46.109903,-103.52061,9
NV,Storey County,362.8,Overall,Overall,39.453456,-119.512743,20
WI,Ashland County,362.8,Overall,Overall,46.263489,-90.680672,3
PA,Allegheny County,362.8,Overall,Overall,40.468117,-79.986584,20
VA,Alleghany County,362.8,Overall,Overall,37.788412,-80.005656,17
KY,Madison County,362.8,Overall,Overall,37.717847,-84.286105,20
MO,Webster County,362.7,Overall,Overall,37.281963,-92.879633,20
NC,Burke County,362.7,Overall,Overall,35.746243,-81.700515,20
NC,Randolph County,362.7,Overall,Overall,35.706575,-79.802905,20
OH,Allen County,362.6,Overall,Overall,40.769007,-84.098353,3
UT,Emery County,362.6,Overall,Overall,38.99219,-110.697319,20
OH,Montgomery County,362.4,Overall,Overall,39.752791,-84.286552,20
NE,Madison County,362.4,Overall,Overall,41.914048,-97.599954,20
TX,Zavala County,362.4,Overall,Overall,28.866334,-99.76174,7
MO,DeKalb County,362.3,Overall,Overall,39.891744,-94.416229,20
IN,Marion County,362.3,Overall,Overall,39.784246,-86.148099,20
TX,Wichita County,362.1,Overall,Overall,33.985825,-98.702083,20
FL,Osceola County,362.0,Overall,Overall,28.058305,-81.150404,20
WV,Jackson County,362.0,Overall,Overall,38.836679,-81.676204,20
NY,Schoharie County,362.0,Overall,Overall,42.588627,-74.440088,7
PA,Cambria County,361.9,Overall,Overall,40.49136,-78.720455,20
MI,Livingston County,361.9,Overall,Overall,42.606835,-83.914244,20
NC,Mitchell County,361.8,Overall,Overall,36.006122,-82.159625,20
MO,Dallas County,361.7,Overall,Overall,37.678957,-93.028317,20
TX,Garza County,361.7,Overall,Overall,33.172933,-101.302538,5
NV,Carson City,361.5,Overall,Overall,39.149606,-119.741553,20
NY,Franklin County,361.4,Overall,Overall,44.587716,-74.307379,18
NC,Currituck County,361.3,Overall,Overall,36.407817,-76.027453,20
TN,Cumberland County,361.3,Overall,Overall,35.954483,-84.994179,20
AL,Montgomery County,361.2,Overall,Overall,32.22779,-86.207305,20
WI,Forest County,361.1,Overall,Overall,45.668316,-88.764999,20
GA,Bleckley County,361.1,Overall,Overall,32.43103,-83.321963,3
IL,Edwards County,361.1,Overall,Overall,38.420021,-88.057184,20
OH,Shelby County,361.1,Overall,Overall,40.325602,-84.201325,17
SD,Bennett County,361.1,Overall,Overall,43.192018,-101.667729,9
WI,Iron County,361.1,Overall,Overall,46.262753,-90.236146,20
IL,Jefferson County,360.8,Overall,Overall,38.299882,-88.928443,20
IL,Jersey County,360.6,Overall,Overall,39.084446,-90.358257,20
IN,Steuben County,360.5,Overall,Overall,41.647796,-84.99312,20
TX,Culberson County,360.4,Overall,Overall,31.457503,-104.516424,0
KY,Kenton County,360.4,Overall,Overall,38.933675,-84.535643,20
NE,Webster County,360.4,Overall,Overall,40.169475,-98.493142,1
NC,Graham County,360.4,Overall,Overall,35.346295,-83.830739,20
IA,Montgomery County,360.3,Overall,Overall,41.033966,-95.164162,14
SD,Hanson County,360.2,Overall,Overall,43.670393,-97.78801,20
IA,Calhoun County,360.1,Overall,Overall,42.384719,-94.65021,20
WV,Morgan County,360.1,Overall,Overall,39.559247,-78.258977,10
IL,Wabash County,359.9,Overall,Overall,38.456303,-87.847479,20
MI,Cass County,359.7,Overall,Overall,41.918938,-85.998249,20
IN,Shelby County,359.7,Overall,Overall,39.519916,-85.805745,20
NJ,Camden County,359.7,Overall,Overall,39.798186,-74.967052,20
